"","ID","Time1","Time2","observe","Attm","success","Group","testVal"
"1452","XRB-GPG",485,495,2,4,1,"HI",0
"1453","YR-X",0,153,0,0,0,"TK",0
"1454","YR-X",153,284,0,0,0,"TK",0
"1455","YR-X",284,303,0,0,0,"TK",0
"1456","YR-X",303,325,0,0,0,"TK",0
"1457","YR-X",325,343,0,0,0,"TK",0
"1458","YR-X",343,386,0,0,0,"TK",0
"1459","YR-X",386,388,0,0,0,"TK",0
"1460","YR-X",388,396,0,0,0,"TK",0
"1461","YR-X",396,399,0,0,0,"TK",0
"1462","YR-X",399,402,1,0,0,"TK",0
"1463","YR-X",402,410,1,0,1,"TK",0
